"name";"type";"country"
"破坏者（Destructor）MK36/40/41 沉底水雷";"水雷";"美国"
"锚-1型水雷";"水雷";"中国"
"海胆（Sea Urchin）沉底水雷";"水雷";"英国"
"伊格德姆（ИГДМ）- 500 沉底水雷";"水雷";"苏/俄"
"PM漂雷 ";"水雷";"苏/俄"
"TM/AS遥控上浮水雷";"水雷";"瑞士"
"MR-80/MP-80/MRP-80沉底水雷";"水雷";"意大利"
"曼塔（Manta）沉底水雷";"水雷";"意大利"
"MCC-23沉底雷";"水雷";"法国"
"石鱼（Stonefish）沉底水雷";"水雷";"英国"
"MK25/26/39沉底水雷";"水雷";"美国"
"MK13Mod6沉底水雷";"水雷";"美国"
"江河水面漂雷";"水雷";"美国"
"法马伊（MS-L/C）沉底水雷";"水雷";"智利"
"KAM锚雷";"水雷";"苏/俄"
"塞皮亚（Seppia）锚泊水雷";"水雷";"意大利"
"65型防登陆水雷";"水雷";"中国"
"特-1火箭上浮水雷";"水雷";"中国"
"66型防登陆水雷";"水雷";"中国"
"MTP-19沉底雷";"水雷";"丹麦"
"KPM火箭上浮水雷";"水雷";"苏/俄"
"MCF-100锚雷";"水雷";"巴西"
"“里拉”锚雷";"水雷";"苏/俄"
"KSM锚雷";"水雷";"苏/俄"
"“莫万”火箭上浮水雷";"水雷";"美国"
"Mk67自航水雷 ";"水雷";"美国"
"FG1沉底雷";"水雷";"德国"
"M70沉底雷";"水雷";"前南斯拉夫"
"GLS210防登陆水雷";"水雷";"中国"
"“邦尼”沉底雷";"水雷";"瑞典"
"MRP沉底雷";"水雷";"意大利"
"“海胆”沉底雷";"水雷";"英国"
"SMG2沉底雷";"水雷";"德国"
"Mk55沉底雷";"水雷";"美国"
"74型江河水雷";"水雷";"中国"
"Mk52沉底雷";"水雷";"美国"
"“西及尔”400沉底雷";"水雷";"伊拉克"
"GMI100“罗肯”沉底雷";"水雷";"瑞典"
"“石鱼”沉底雷";"水雷";"英国"
"MAS/22防登陆水雷";"水雷";"意大利"
"Mk65航弹水雷";"水雷";"美国"
"82-3式无柄手榴弹";"手榴弹";"中国"
"82-2式卵形手榴弹";"手榴弹";"中国"
"80式反坦克手榴弹";"手榴弹";"中国"
"82-1式无柄手榴弹";"手榴弹";"中国"
"84式碰炸手榴弹";"手榴弹";"中国"
"82-2式全塑无柄钢珠手榴弹";"手榴弹";"中国"
"79式火箭手榴弹";"手榴弹";"中国"
"九九式手榴弹";"手榴弹";"日本"
"77-1式木柄手榴弹";"手榴弹";"中国"
"86式全塑无柄手榴弹";"手榴弹";"中国"
"73型小型钢珠手榴弹";"手榴弹";"中国"
"M43型长柄手榴弹";"手榴弹";"德国"
"霍赛姆反坦克手榴弹";"手榴弹";"埃及"
"98式闪光手榴弹 ";"手榴弹";"中国"
"反-43式反坦克手榴弹";"手榴弹";"苏/俄"
"防-1（F-1）式手榴弹";"手榴弹";"苏/俄"
"WY91式手榴弹";"手榴弹";"中国"
"GME-FMK2-MO式手榴弹";"手榴弹";"阿根廷"
"541式进攻手榴弹 ";"手榴弹";"中国"
"67式木柄手榴弹";"手榴弹";"中国"
"攻-59式手榴弹";"手榴弹";"中国"
"九七式手榴弹";"手榴弹";"日本"
"M39式小型卵形手榴弹";"手榴弹";"德国"
"M24式长柄手榴弹";"手榴弹";"德国"
"HG86式小型杀伤手榴弹";"手榴弹";"奥地利"
"GL-303式小神鹰催泪手榴弹";"手榴弹";"巴西"
"西玛催泪手榴弹";"手榴弹";"秘鲁"
"UbHG84式训练手榴弹";"手榴弹";"奥地利"
"HG69式杀伤手榴弹";"手榴弹";"奥地利"
"DM51式进攻和防御型手榴弹";"手榴弹";"德国"
"MB-502式发烟手榴弹";"手榴弹";"巴西"
"NR423式手榴弹";"手榴弹";"比利时"
"阿尔塞特克斯防御型手榴弹";"手榴弹";"法国"
"HG84式杀伤手榴弹";"手榴弹";"奥地利"
"M3式手榴弹";"手榴弹";"巴西"
"M-DN11式手榴弹";"手榴弹";"德国"
"GL-304式、GL-305式和GL-307式手榴弹";"手榴弹";"巴西"
"M4式手榴弹";"手榴弹";"巴西"
"西玛震晕手榴弹  ";"手榴弹";"秘鲁"
"HG79式杀伤手榴弹";"手榴弹";"奥地利"
"M3-CEV式CN催泪榴弹";"手榴弹";"巴西"
"DM24式燃烧发烟手榴弹";"手榴弹";"德国"
"CM6式子母榴弹";"手榴弹";"法国"
"NR423式训练手榴弹";"手榴弹";"比利时"
"M-DN21、M-DN31、M-DN61式手榴弹";"手榴弹";"德国"
"阿尔塞特克斯特种效应手榴弹";"手榴弹";"法国"
"法伊斯特尔瞬时型CS手榴弹";"手榴弹";"法国"
"CITRON FOUG防御型手榴弹";"手榴弹";"法国"
"吕歇尔LU213式和LU216式手榴弹";"手榴弹";"法国"
"HG85式杀伤手榴弹";"手榴弹";"奥地利"
"HG80式小型杀伤手榴弹";"手榴弹";"奥地利"
"NR20C1式手榴弹";"手榴弹";"荷兰"
"GL-301式催泪手榴弹";"手榴弹";"巴西"
"MB-315式手榴弹";"手榴弹";"巴西"
"NV-40式手榴弹";"手榴弹";"荷兰"
"法国F－1 M1915型手榴弹";"手榴弹";"法国"
"PRB NR446式进攻型手榴弹";"手榴弹";"比利时"
"GL-301式和GL-302式催泪手榴弹";"手榴弹";"巴西"
"NR14式催泪手榴弹";"手榴弹";"荷兰"
"M进攻型手榴弹和MD防御型手榴弹";"手榴弹";"法国"
"城堡手榴弹";"手榴弹";"意大利"
"74号手榴弹";"手榴弹";"英国"
"RW705式催泪手榴弹";"手榴弹";"德国"
"波兰1931式手榴弹";"手榴弹";"波兰"
"OTO手榴弹";"手榴弹";"意大利"
"F-1手榴弹";"手榴弹";"法国"
"4式陶制手榴弹";"手榴弹";"日本"
"PO-1手榴弹";"手榴弹";"西班牙"
"S.R.C.M(ROMA)手榴弹";"手榴弹";"意大利"
"82式手榴弹系列";"手榴弹";"中国"
"LAFFITE手榴弹";"手榴弹";"意大利"
"241式手榴弹";"手榴弹";"法国"
"36年式及38年式木柄手榴弹";"手榴弹";"中国"
"RG-42手榴弹";"手榴弹";"苏/俄"
"Mk 2手榴弹/菠萝手榴弹";"手榴弹";"美国"
"M67式延时杀伤手榴弹";"手榴弹";"美国"
"RPG-43手榴弹";"手榴弹";"苏/俄"
"M26式系列手榴弹";"手榴弹";"美国"
"M57式杀伤手榴弹";"手榴弹";"美国"
"RGD-5手榴弹";"手榴弹";"苏/俄"
"RGD-33手榴弹";"手榴弹";"苏/俄"
"77式木柄手榴弹系列";"手榴弹";"中国"
"RPG-40手榴弹";"手榴弹";"苏/俄"
"AN M18式彩色发烟手榴弹";"手榴弹";"美国"
"91式手榴弹";"手榴弹";"日本"
"九九式混合燃料纵火瓶";"手榴弹";"日本"
"M7A3式催泪手榴弹";"手榴弹";"美国"
"九九式磁性反战车手榴弹";"手榴弹";"日本"
"一式氰酸手榴弹";"手榴弹";"日本"
"RGO防御型杀伤手榴弹";"手榴弹";"苏/俄"
"大正十年式手榴弹";"手榴弹";"日本"
"3式反战车手榴弹";"手榴弹";"日本"
"JDAM精确制导炸弹 ";"炸弹";"美国"
"B61核炸弹";"炸弹";"美国"
"AGM-154“联合防区外武器”";"炸弹";"美国"
"GBU-15模式制导滑翔炸弹";"炸弹";"美国"
"“宝石路”系列激光制导炸弹";"炸弹";"美国"
"CBU-59/B子母炸弹";"炸弹";"美国"
"B28核炸弹";"炸弹";"美国"
"KAB-500型精确制导炸弹 ";"炸弹";"苏/俄"
"雷霆-2激光制导炸弹(LT-2)";"炸弹";"中国"
"GBU-27/28激光制导侵彻炸弹";"炸弹";"美国"
"马特拉200/SFA 减速炸弹";"炸弹";"法国"
"B43核炸弹";"炸弹";"美国"
"Mk 80系列炸弹";"炸弹";"美国"
"B-61核航空炸弹 ";"炸弹";"美国"
"7712激光制导炸弹 ";"炸弹";"中国"
"“天戈”系列激光制导炸弹 ";"炸弹";"中国"
"雷霆-3激光制导炸弹(LT-3)";"炸弹";"中国"
"GBU-39小直径炸弹";"炸弹";"美国"
"C4塑胶炸药";"炸弹";"捷克"
"MK20石眼式集束炸弹";"炸弹";"美国"
"国产250高阻航空炸弹";"炸弹";"中国"
"飞腾5(FT-5)小直径精确制导炸弹 ";"炸弹";"美国"
"BOLT-117激光制导炸弹";"炸弹";"美国"
"“雷石”6（LS-6）制导滑翔炸弹";"炸弹";"中国"
"GPS制导滑翔炸弹";"炸弹";"韩国"
"250-1航空子母弹";"炸弹";"中国"
"100-1航杀弹束";"炸弹";"中国"
"250-3低阻航空杀伤爆破炸弹";"炸弹";"中国"
"250-4低阻航空杀伤爆破炸弹";"炸弹";"中国"
"南瓜炸弹";"炸弹";"美国"
"mk84炸弹";"炸弹";"美国"
"FT-3/飞腾-3型250公斤精确制导炸弹";"炸弹";"中国"
"GBU-57A/B巨型钻地弹";"炸弹";"美国"
"BLU-82滚球超大型炸弹";"炸弹";"美国"
"FT-1/飞腾-1机载精确制导炸弹";"炸弹";"中国"
"炸弹之母/大型空爆炸弹";"炸弹";"美国"
"BL-755型集束炸弹";"炸弹";"英国"
"高脚柜炸弹";"炸弹";"英国"
"MPR-500炸弹";"炸弹";"以色列"
"BLU-3/B杀伤小炸弹";"炸弹";"美国"
"AN602沙皇炸弹/AH602";"炸弹";"苏/俄"
"BLU-80/B 巨眼(Bigeye)毒气炸弹";"炸弹";"美国"
"BLU-82 滚球（daisy Cutter)高爆炸弹";"炸弹";"美国"
"滚筒炸弹/跳跃炸弹";"炸弹";"英国"
"炸弹之父/空投高功率真空炸弹";"炸弹";"苏/俄"
"BLU-26/B 杀伤小炸弹";"炸弹";"美国"
"BSU-49/50/85/93充气伞减速炸弹";"炸弹";"美国"
"Mk-82蛇眼炸弹";"炸弹";"美国"
"石眼2(Rockeye 2)MK20反坦克子母炸弹";"炸弹";"美国"
"CBU-24 杀伤子母炸弹";"炸弹";"美国"
"BLU-97A/B 综合效应(CES）子母小炸弹";"炸弹";"美国"
"MK81/82Mod1 蛇眼（Snakeye)减速炸弹";"炸弹";"美国"
"ФAБ-250/500ШЛ减速炸弹";"炸弹";"苏/俄"
"M117/118通用爆破炸弹";"炸弹";"美国"
"500/1000磅（227/454kg）MK系列（LDGPB）低阻爆破炸弹";"炸弹";"英国"
" BLU-24 杀伤小炸弹";"炸弹";"美国"
"BLU-109/B 鼹鼠(Mole)穿甲炸弹";"炸弹";"美国"
"БРAБ-200ЛС/220/500/1000穿甲炸弹";"炸弹";"苏/俄"
"фAБ-M62低阻爆破炸弹";"炸弹";"苏/俄"
"MK81/82/83/84（LDGPB)低阻爆破炸弹";"炸弹";"美国"
"LU250EG-FT 低阻爆破炸弹";"炸弹";"法国"
"哈德斯(HADES)子母炸弹";"炸弹";"英国"
"巴普100 反跑道炸弹";"炸弹";"法国"
"BL755子母炸弹";"炸弹";"英国"
"CBU-55/B油气子母炸弹";"炸弹";"美国"
"ОФ3AБ-500杀伤爆破燃烧炸弹";"炸弹";"苏/俄"
"РБK-500/ЗАБ-2.5ГP燃烧子母炸弹";"炸弹";"苏/俄"
"迪兰达尔 反跑道炸弹";"炸弹";"法国"
"РБK-500CПБЭ反坦克子母炸弹";"炸弹";"苏/俄"
"РБК-500/АО-2.5РТМ杀伤子母弹";"炸弹";"苏/俄"
"混凝土穿破者 反跑道炸弹";"炸弹";"法国"
"CBU-87/B综合效应弹药子母炸弹";"炸弹";"美国"
"神剑MP22 制导炸弹";"炸弹";"法国"
"JP233反跑道子母炸弹";"炸弹";"英国"
"贝加卢BLG66 通用字母炸弹";"炸弹";"法国"
"巴特120 反坦克炸弹";"炸弹";"法国"
"КMГ-У /AO杀伤子母炸弹";"炸弹";"苏/俄"
"РБK-500У/OФАБ-50УД杀伤爆破子母炸弹";"炸弹";"苏/俄"
"250kg/400kg/1000kg 激光制导炸弹";"炸弹";"法国"
"РБK-500/ПTАБ-1M反坦克子母炸弹";"炸弹";"苏/俄"
"117/118型MK系列减速炸弹";"炸弹";"英国"
"卡斯卡德 子母炸弹";"炸弹";"法国"
"布姆400模式字母炸弹";"炸弹";"法国"
"斯弗伍（SFW）CBU-97/B子母炸弹";"炸弹";"美国"
"GBU-29/30制导炸弹";"炸弹";"美国"
"П-50T教练炸弹";"炸弹";"苏/俄"
"ЗБ-500ГД/ШМ燃烧炸弹";"炸弹";"苏/俄"
"B53核炸弹";"炸弹";"美国"
"КАБ-500Л激光制导炸弹";"炸弹";"苏/俄"
"白星眼（Walleye)电视制导炸弹";"炸弹";"美国"
"БЕТАБ-150ДС/500ШП反跑道炸弹";"炸弹";"苏/俄"
"КАБ-500КР";"炸弹";"苏/俄"
"ХАБ-250毒气炸弹";"炸弹";"苏/俄"
"加图尔(Gator)CBU-78/89子母雷";"炸弹";"美国"
"B57核炸弹";"炸弹";"美国"
"РБK-500/БETАБ-25反跑道子母炸弹";"炸弹";"苏/俄"
"КАБ-1500Л激光制导炸弹";"炸弹";"苏/俄"
"C3B反潜制导炸弹";"炸弹";"苏/俄"
"B83核炸弹";"炸弹";"美国"
"断头台（Guillotine）激光制导炸弹";"炸弹";"以色列"
"金字塔（Pyramid）电视制导炸弹";"炸弹";"以色列"
"丹尼尔（Denel）低阻通用炸弹";"炸弹";"南非"
"姆德斯(MDS)子母炸弹";"炸弹";"德国"
"奥法尔（Opher）红外制导炸弹";"炸弹";"以色列"
"КАБ-1500КР电视制导炸弹";"炸弹";"苏/俄"
"阿赛马（Aserma）低阻杀伤炸弹";"炸弹";"南非"
"姆伍-1（MW-1) 子母炸弹";"炸弹";"德国"
"超十字制动伞（SBRPS）减速炸弹";"炸弹";"南非"
"阿弗德斯(AFDS)子母炸弹";"炸弹";"德国"
"符布伍(VBW)子母炸弹";"炸弹";"德国"
"布尔法330(BRFA)反跑道炸弹";"炸弹";"西班牙"
"德伍斯-24/39(DWS-24/39) 子母炸弹";"炸弹";"德国"
"阿什（ASH）减速炸弹";"炸弹";"西班牙"
"布尔普（BRP）减速炸弹";"炸弹";"西班牙"
"阿尔法CB470子母炸弹";"炸弹";"南非"
"布耳普斯(BRP.S)减速炸弹";"炸弹";"西班牙"
"阿尔德(ALD)通用爆破/杀伤炸弹";"炸弹";"西班牙"
"阿布勒-250 （ABL-250）子母炸弹";"炸弹";"西班牙"
"布耳(BR)低阻爆破/杀伤炸弹";"炸弹";"西班牙"
"布米330（BME）子母炸弹";"炸弹";"西班牙"
"BRP/BRPS/FAS减速炸弹";"炸弹";"阿根廷"
"AV-BAFG-120/250低阻通用炸弹";"炸弹";"巴西"
"AV-BP-250反跑道炸弹";"炸弹";"巴西"
"威尔哥（Virgo）减速炸弹";"炸弹";"瑞典"
"250/500/1500/3000kg3型低阻爆破炸弹";"炸弹";"中国"
"AV-BI-220/250/375/400 燃烧炸弹";"炸弹";"巴西"
"塞伊（SEL）MK82/83/84低阻爆破炸弹";"炸弹";"意大利"
"卡多恩MK81/82/83/84 低阻爆破炸弹";"炸弹";"智利"
"巴尔布（BARB）反雷达制导炸弹";"炸弹";"南非"
"250/500/1500/3000kg2型爆破炸弹";"炸弹";"中国"
"天鲨（Skyshark）子母炸弹";"炸弹";"意大利"
"BK-BR50/125/250/500 低阻爆破炸弹";"炸弹";"阿根廷"
"法马伊MK81/82/83/84 低阻爆破炸弹";"炸弹";"智利"
"塔尔1/2(TAL1/2)子母炸弹";"炸弹";"以色列"
"威布(WB)子母炸弹";"炸弹";"智利"
"阿塔普(ATAP)-1000 子母炸弹";"炸弹";"以色列"
"怪兽(GRIFFIN)激光制导炸弹";"炸弹";"以色列"
"斯布(CB)子母炸弹";"炸弹";"智利"
"F17线导鱼雷";"鱼雷";"法国"
"53-65KE反舰鱼雷";"鱼雷";"中国"
"TP45线导鱼雷";"鱼雷";"瑞典"
"鱼-4型鱼雷";"鱼雷";"中国"
"Mk 14型鱼雷";"鱼雷";"美国"
"鱼-5型鱼雷";"鱼雷";"中国"
"SUT线导鱼雷";"鱼雷";"德国"
"鱼-1型鱼雷";"鱼雷";"中国"
"鱼-2型鱼雷";"鱼雷";"中国"
"鱼-6型鱼雷";"鱼雷";"中国"
"鱼-7反潜鱼雷（美版MK46)";"鱼雷";"中国"
"鱼-3型鱼雷";"鱼雷";"中国"
"89式线导鱼雷";"鱼雷";"日本"
"“玛拉丰”舰潜导弹";"鱼雷";"法国"
"Mk37-1线导鱼雷";"鱼雷";"美国"
"“米拉斯”舰潜导弹";"鱼雷";"法国"
"NT37F-2线导鱼雷";"鱼雷";"美国"
"DM2A3线导鱼雷";"鱼雷";"德国"
"“矛鱼”线导鱼雷";"鱼雷";"英国"
"ET-52鱼雷";"鱼雷";"中国"
"TEST-71反潜鱼雷";"鱼雷";"苏/俄"
"A184线导鱼雷";"鱼雷";"意大利"
"TP617线导鱼雷";"鱼雷";"瑞典"
"53-65KE反舰鱼雷";"鱼雷";"苏/俄"
"MK7/12/13/21/24/25/32航空鱼雷";"鱼雷";"美国"
"Mk48线导鱼雷";"鱼雷";"美国"
"“伊卡拉”M1舰潜导弹";"鱼雷";"澳大利亚"
"Mk-46鱼雷";"鱼雷";"美国"
"MK42/43反潜鱼雷";"鱼雷";"美国"
"哈特托普操练鱼雷";"鱼雷";"美国"
" MK46反潜鱼雷";"鱼雷";"美国"
"Mk24线导鱼雷";"鱼雷";"英国"
"A290线导鱼雷";"鱼雷";"意大利"
" MK34/41航空反潜鱼雷";"鱼雷";"美国"
"SST-4线导鱼雷";"鱼雷";"德国"
"MK50反潜鱼雷";"鱼雷";"美国"
"“阿波尔”-2Э航空反潜鱼雷";"鱼雷";"苏/俄"
"MU-90反潜鱼雷";"鱼雷";"法国"
"NTL90自导鱼雷";"鱼雷";"法国"
"TP43反潜鱼雷";"鱼雷";"瑞典"
"海鳝反潜鱼雷";"鱼雷";"法国"
"A-244/A-290反潜鱼雷";"鱼雷";"意大利"
"TP42反潜鱼雷";"鱼雷";"瑞典"
"L-4反潜鱼雷";"鱼雷";"法国"
"G-RX-4航空反潜鱼雷";"鱼雷";"日本"
"TP45反潜鱼雷";"鱼雷";"瑞典"
"Э45/Э53/АПСЭТ-95反潜鱼雷";"鱼雷";"苏/俄"
"虹鱼反潜鱼雷";"鱼雷";"英国"
"A3自导鱼雷";"鱼雷";"苏/俄"
"回天鱼雷";"鱼雷";"日本"
"Mk50自导鱼雷";"鱼雷";"美国"
"Mk44自导鱼雷";"鱼雷";"美国"
"“魟鱼”自导鱼雷";"鱼雷";"英国"
"65型自导鱼雷";"鱼雷";"苏/俄"
"A244/S自导鱼雷";"鱼雷";"意大利"
"Mk46自导鱼雷";"鱼雷";"美国"
"C-5(APC-57)航空火箭弹";"火箭弹";"苏/俄"
"克尔夫(CRV)7 航空火箭弹";"火箭弹";"加拿大"
"诅尼(Zuni)航空火箭弹";"火箭弹";"美国"
"赫夫尔(HVR)航空火箭弹";"火箭弹";"美国"
"海蛇怪(Hydra)70航空火箭弹";"火箭弹";"美国"
"中国（China)57/90/130mm系列航空火箭弹";"火箭弹";"中国"
"富兹(FZ)70 航空火箭弹";"火箭弹";"比利时"
"C-8KO/KOM 航空火箭弹";"火箭弹";"苏/俄"
"C-24Б  航空火箭弹";"火箭弹";"苏/俄"
"说客(Persuader)70mm 航空火箭弹";"火箭弹";"美国"
"C-13T 航空火箭弹";"火箭弹";"苏/俄"
"妖怪(Genie)AIR-2A/B航空火箭弹";"火箭弹";"美国"
"C-25ОФМ 航空火箭弹";"火箭弹";"苏/俄"
"斯纳布(SNEB)37 航空火箭弹";"火箭弹";"法国"
"多标枪（Multi-Dart）68/100航空火箭弹";"火箭弹";"法国"
"阿斯派德-1057航空火箭弹";"火箭弹";"阿根廷"
"博福斯(Bofors)135航空火箭弹";"火箭弹";"瑞典"
"斯纳布(SNEB)68 航空火箭弹";"火箭弹";"法国"
"斯纳布(SNEB)100 航空火箭弹";"火箭弹";"法国"
"PДC-1/2/3型原子弹";"原子弹";"苏/俄"
"Mk8/11钻地核炸弹";"原子弹";"美国"
"Mk 4原子弹";"原子弹";"美国"
"PДC-6C型核炸弹";"原子弹";"苏/俄"
"Mk5核炸弹";"原子弹";"美国"
"Mk57战术核炸弹";"原子弹";"美国"
"“蓝色多瑙河”核炸弹";"原子弹";"英国"
"AN51/52型核弹";"原子弹";"法国"
"AN11/22型核炸弹";"原子弹";"法国"
"MR41型潜地导弹核弹头";"原子弹";"法国"
"Mk系列核炮弹";"原子弹";"美国"
"Mk12核炸弹";"原子弹";"美国"
"“胖子”核炸弹";"原子弹";"美国"
"W34多用途核战斗部";"原子弹";"美国"
"W44鱼雷核战斗部";"原子弹";"美国"
"“小男孩”核炸弹";"原子弹";"美国"
"W48核炮弹";"原子弹";"美国"
"W25核战斗部";"原子弹";"美国"
"“红须”核炸弹";"原子弹";"英国"
"W30多用途核战斗部";"原子弹";"美国"
"“三叉戟”潜地导弹热核弹头";"氢弹";"英国"
"美国潜地弹道导弹热核弹头";"氢弹";"美国"
"俄罗斯海射巡航导弹热核战斗部";"氢弹";"苏/俄"
"TN70/71潜地导弹热核弹头";"氢弹";"法国"
"WE177热核炸弹";"氢弹";"英国"
"TN80/81空地导弹热核战斗部";"氢弹";"法国"
"俄罗斯潜地弹道导弹热核弹头";"氢弹";"苏/俄"
"TN60/61潜地导弹热核弹头";"氢弹";"法国"
"TN75/76潜地导弹热核弹头";"氢弹";"法国"
"TN90地地导弹热核战斗部";"氢弹";"法国"
"俄罗斯洲际弹道导弹热核弹头";"氢弹";"苏/俄"
"俄罗斯空射巡航导弹热核战斗部";"氢弹";"苏/俄"
"“蓝剑”空地导弹热核战斗部";"氢弹";"英国"
